Type,Identification,Field,Locale,Market,Status,Default content,Translated content
PRODUCT,'11053255295143,body_html,ti,,,"<p>Add a touch of farmhouse charm to your living room with [BRAND NAME]'s coffee table and storage. It features 2 hinged tops, a spacious hidden compartment and convenient storage for books, magazines, and more. Crafted from quality particleboard and pinewood legs, this stylish square table combines functionality with rustic appeal, making it suitable for your sofa area or home office. It offers both work surfaces and storage.</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Barn-panelled farmhouse style fits for living room, office, or apartment</li>
<li>• 2 hinged lids open at an angle of up to 55° for convenient storage</li>
<li>• A hidden storage space under the top to store many daily essentials</li>
<li>• Metal hinges for smooth opening and closing</li>
<li>• Made of solid particleboard and pinewood legs for daily use</li>
<li>• Assembly required</li>
</ul><h3>Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Colour: Antique White, Brown</li>
<li>• Materials: Particleboard, Pinewood</li>
<li>• Overall Dimensions: 31.5"" W x 31.5"" D x 18.5"" H (80 x 80 x 47 cm)</li>
<li>• Compartment Size: 29.5"" W x 29.5"" D x 15"" H (75 x 75 x 38 cm)</li>
<li>• Weight Capacity: 55 lbs. (25 kg) (total), 33 lbs. (15 kg) (top)</li>
<li>• Item Label: 839-296WT</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x Coffee Table</li>
<li>• 1 x Manual</li>
</ul>","<p>ናይ [BRAND NAME] ቡን ጣውላን መደቀሲን ናብ ክፍሊ መነባብርኻ ሕማም ናይ ሓደራ ቤት ጨምር። ክልተ ሽኮር ዝበሃሉ ሽፋናት፣ ሰፊሕ ዕቡድ ክፍሊን ምቹእ መደቀሲ ንመጻሕፍቲ፣ መጽሔታትን ካልእን ዘለዎ እዩ። ካብ ጽቡቕ ፓርቲክልቦርድን እንጨይቲ ጥድ እግርን ተሰሪሑ፣ እዚ ቅርጽቱ ካራ ዝመስል ጣውላ ንጥቕሚን ሕማም ሓደራን የዳላል፣ ንክፍሊ ሶፋኻ ወይ ቤት ስራሕካ ይጠቅም። ንስራሕን መደቀስን ዘገልግል እዩ።</p><h3>ባህርያት፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ናይ ሓደራ ቤት ፓነል ቅጥዒ ንክፍሊ መነባብሮ፣ ቤት ስራሕ ወይ ኣፓርታማ ይምሰል</li>
<li>• ክልተ ሽኮር ዝበሃሉ ሽፋናት ክሳብ 55° ዝበጽሕ መዓዝ ይኸፍቱ፣ ንምቹእ መደቀሲ</li>
<li>• ኣብ ትሕቲ ሽፋን ዕቡድ መደቀሲ ቦታ ንብዙሕ መዓልታዊ ኣቕሑ ንምዕባይ</li>
<li>• ንለስላሳ ምኽፋትን ምዕጻውን ሓጺን ሂንጅታት</li>
<li>• ንመዓልታዊ ኣጠቓቕማ ካብ ጽኑዕ ፓርቲክልቦርድን እንጨይቲ ጥድ እግርን ተሰሪሑ</li>
<li>• ምጽሓፍ የድሊ</li>
</ul><h3>ዝርዝር ሓበሬታ፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ሕብሪ፦ ጥንታዊ ጻዕዳ፣ ቡናዊ</li>
<li>• ንብረታት፦ ፓርቲክልቦርድ፣ እንጨይቲ ጥድ</li>
<li>• ልክዕ መጠን፦ 31.5"" ወርዲ x 31.5"" ዕምቆት x 18.5"" ቁመት (80 x 80 x 47 ሳ.ሜ)</li>
<li>• መጠን ክፍሊ፦ 29.5"" ወርዲ x 29.5"" ዕምቆት x 15"" ቁመት (75 x 75 x 38 ሳ.ሜ)</li>
<li>• ዓቕሚ ምጽዋር፦ 55 ፓውንድ (25 ኪ.ግ) (ጠቕላላ)፣ 33 ፓውንድ (15 ኪ.ግ) (ላዕላይ)</li>
<li>• መለለዪ ዕቃ፦ 839-296WT</li>
</ul><h3>ጥቕላል ዝርዝር፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x ቡን ጣውላ</li>
<li>• 1 x መምርሒ መጽሓፍ</li>
</ul>"
PRODUCT,'11053255295143,handle,ti,,,farmhouse-coffee-table-center-table-with-flip-top-lids-hidden-storage-compartment-and-wooden-legs-antique,farmhouse-coffee-table-center-table-with-flip-top-lids-hidden-storage-compartment-and-wooden-legs-antique
PRODUCT,'11053255295143,product_type,ti,,,Home Furnishings,ናይ ገዛ ማሕደሪ ኣቕሑ
PRODUCT,'11053255327911,title,ti,,,"Modern Bedside Table with Drawer and Open Shelf, Sofa Side Table for Bedroom Living Room, Natural",ሓደስቲ ብሓንሳብ ዝኸውን ደረት ዘለዎ ከምኡውን ክፍቲ መደርደሪ ዘለዎ ሞደርን ቤድሳይድ ጠረጴዛ፣ ንቤት ድቃስን ሳሎንን ዝጠቅም ሶፋ ሳይድ ጠረጴዛ፣ ተፈጥሮኣዊ ቀለም
PRODUCT,'11053255327911,body_html,ti,,,"<p>The [BRAND NAME] modern bedside table is a perfect blend of style and functionality. Its natural wood tone seamlessly complements any chic interior, reflecting your unique taste and flair. Ideal for flexible arrangements, this piece adapts effortlessly to various room layouts, whether as a nightstand in the bedroom or an end table in the living room. Crafted from high-quality materials, it promises durability while offering ample storage for your fashion magazines and nighttime essentials.</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Natural wood tone highlights for your home décor</li>
<li>• Works well as a bedside table, sofa side table, or small organizer for small rooms</li>
<li>• Drawer and open shelf offer a lot of space to store books, lamps, pens, or bedtime essentials</li>
<li>• The surface has a melamine coat, making it easy to clean</li>
<li>• Assembly required</li>
</ul><h3>Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Colour: Natural Wood</li>
<li>• Material: Particle Board</li>
<li>• Overall Dimension: 18.5"" L x 18.5"" W x 19.7"" H (47 x 47 x 50 cm)</li>
<li>• Drawer Inner Dimension: 15.4"" W x 11.4"" D x 3.9"" H (39 x 29 x 10 cm)</li>
<li>• Shelf Dimension: 17.1"" W x 17.9"" D x 5.9"" H (43.5 x 45.5 x 15 cm)</li>
<li>• Base to Floor Height: 6.7"" (17 cm)</li>
<li>• Weight Capacity: (overall) 33 lbs (15 kg), (tabletop) 22 lbs (10 kg), (shelf) 11 lbs (5 kg), (drawer) 6.6 lbs (3 kg)</li>
<li>• Item Label: 831-506</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x Bedside Table</li>
<li>• 1 x Manual</li>
</ul>","<p>ዘመናዊ ጣርጊ ጨረፍታ ካብ [ስም ብራንድ] ፍጹም ውህደት ስታይልን ተግባራዊነትን እዩ። ተፈጥሮኣዊ ዕጨይሽ ቀለሙ ምስ ዝኾነ ስሱዕ ውሽጣዊ ማሕበረሰብ ብዘይ ጭንቀት ይሰማማዕ፣ ነቲ ፍልይ ዝበለ ጣዕምን ቅልውላውን ዘንጸባርቕ እዩ። ንተለዋዋጭ ምድላዋት ተመርሒሩ፣ እዚ ቁራጽ ንተፈላለዩ ኣቀማምጣታት ክፍሊ ብዘይ ጭንቀት ይሰማማዕ፣ ዋላ ከም ለይቲ ጣርጊ ኣብ ክፍሊ ድቃስ ወይ ከም መወዳእታ ጣርጊ ኣብ ክፍሊ መንበር ይኹን። ካብ ልዑል ደረጃ ቁሳቁሳት ተሰሪሑ፣ ንነዊሕ ዘማእከል ዘላቂነት ይህብ እንከሎ፣ ንናይ ፋሽን መጽሔታትን ናይ ለይቲ ኣገደስቲ ነገራትን ብዙሕ መደቀኒ ይህብ።</p><h3>ባህርያት፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ተፈጥሮኣዊ ዕጨይሽ ቀለም ንማሕበረሰብ ጌጣጌጥካ ዘድምቕ</li>
<li>• ከም ጣርጊ ጎኒ ድቃስ፣ ጣርጊ ጎኒ ሶፋ፣ ወይ ንንእሽቶ ክፍልታት ከም ንእሽቶ መደራረቢ ጽቡቕ እዩ ዝሰርሕ</li>
<li>• መሳልብን ክፉት መደርደሪን ንመጻሕፍቲ፣ መብራህቲ፣ ብልዑ፣ ወይ ናይ ድቃስ ኣገደስቲ ነገራት ብዙሕ ቦታ ይህብ</li>
<li>• ገጽ መልኣሚን ሽፋን ኣለዎ፣ ንምጽራይ ቀሊል ይገብሮ</li>
<li>• ምትካኽ የድሊ</li>
</ul><h3>ዝርዝር መግለጺ፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ቀለም፦ ተፈጥሮኣዊ ዕጨይሽ</li>
<li>• ቁሳቁስ፦ ፓርቲክል ቦርድ</li>
<li>• ልክዕ መጠን፦ 18.5"" ንውሓት x 18.5"" ንጉድፍ x 19.7"" ቁመት (47 x 47 x 50 ሳ.ሜ)</li>
<li>• ውሽጣዊ መጠን መሳልብ፦ 15.4"" ንውሓት x 11.4"" ጥልቀት x 3.9"" ቁመት (39 x 29 x 10 ሳ.ሜ)</li>
<li>• መጠን መደርደሪ፦ 17.1"" ንውሓት x 17.9"" ጥልቀት x 5.9"" ቁመት (43.5 x 45.5 x 15 ሳ.ሜ)</li>
<li>• ካብ ታሕቲ ክሳብ ርስቲ ቁመት፦ 6.7"" (17 ሳ.ሜ)</li>
<li>• ምክብላዕ ዓቕሚ፦ (ልሙድ) 33 ፓውንድ (15 ኪ.ግ)፣ (ገላጣ) 22 ፓውንድ (10 ኪ.ግ)፣ (መደርደሪ) 11 ፓውንድ (5 ኪ.ግ)፣ (መሳልብ) 6.6 ፓውንድ (3 ኪ.ግ)</li>
<li>• መለለዪ ዕቃ፦ 831-506</li>
</ul><h3>ጥቅል ዘጠቓልል፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x ጣርጊ ጎኒ ድቃስ</li>
<li>• 1 x መምርሒ መጽሓፍ</li>
</ul>"
PRODUCT,'11053255327911,handle,ti,,,modern-bedside-table-with-and-open-sofa-side-table-for-bedroom-living-room-natural,modern-bedside-table-with-and-open-sofa-side-table-for-bedroom-living-room-natural
PRODUCT,'11053255327911,product_type,ti,,,Home Furnishings,ናይ ገዛ ማሕደሪ ኣቕሑ
PRODUCT,'11053255360679,title,ti,,,"Floor Standing Fan with Remote Control, Oscillating, LED Screen, Stand Up Cooling Fan, Tall Pedestal Electric Fan for Home Bedroom, Black",ብሪሞት ኮንትሮል ዘለዎ፡ ዞራም፡ ኤልኢዲ ስክሪን፡ ቆማ ዘምስል ማስተንፋሲ ንምዝራብ፡ ንገዛን ንኽፍሊ ድቃስን ዝጠቅም ቆማ ዘምስል ኤለክትሪካዊ ማስተንፋሲ፡ ጸሊም
PRODUCT,'11053255360679,body_html,ti,,,"<p>Stay comfortably cool during those hot Summer afternoons and nights with the electric fans for home from [BRAND NAME]. It is easy to use and the ideal addition to your home and office. It features variable settings to meet different cooling needs. The oscillation function direct exactly the air flow where you need it to. Bring cool to your bedroom!</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Features 3 speeds (High, Medium, Low)</li>
<li>• Adjustable height and 8° up and 15° down tilt angle of the floor fan can suit your specific cooling needs</li>
<li>• 85-degree oscillation function direct exactly the air flow where you need it to</li>
<li>• 18-hour timer allows you to schedule the cooling cycle while saving energy</li>
<li>• Control panel controls on/off, speed, swing, timer</li>
<li>• Freestanding standing fan fits living room, bedroom, office using</li>
<li>• Long cable makes it easier to plug in</li>
<li>• Cover encryption, protect children from getting hurt</li>
<li>• Assembly required</li>
</ul><h3> Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Colour: Black</li>
<li>• Material: ABS, PP</li>
<li>• Overall Dimension: 17.75""W x 16.5""D x 27.5""/39.25""/51.25""H</li>
<li>• Base Size: Φ15.25""</li>
<li>• Power Cord Line Length: 5.9ft</li>
<li>• Remote Control: 13.1ft</li>
<li>• Noise: 60dB</li>
<li>• Voltage: 110-120V/60Hz</li>
<li>• Power: 60W</li>
<li>• Battery: (remote control) CR2025 button battery, not included a battery</li>
<li>• Certification: CUL/CETL/CSA</li>
<li>• Item Label: 824-033BK</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x Pedestal Fan</li>
<li>• 1 x Manual</li>
</ul>","<p>በእዚኡ ሞቃታማ ክረምታዊ ድሕሪ ቀትርን ለይትን ካብ [BRAND NAME] ዝረኸብኩምዎ ኤሌክትሪካዊ ኣየር ማራገቢታት ብምጥቃም ምቹእ ዝበለ ዝሑል ኩኑ። ንሱ ንምጥቃም ቀሊል ኮይኑ ንቤትን ቢሮን ምሉእ ዝገብር ውስኽ ኣካል እዩ። ንዝተፈላለየ ምዕራቕ ድላይታት ንምምላስ ዝተፈላለየ ቅጥዕታት ኣለዎ። ናይ ምዝውዋር ተግባር ነቲ ኣየር ብትኽክል ናብቲ ዘድልየኩም ቦታ ይቕንዖ። ናብ ክፍሊ ድቃስኩም ዝሑል ኣምጽኡ!</p><h3>ባህርያት:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 3 ፍጥነታት ኣለዎ (ልዑል፣ ማእከላይ፣ ትሑት)</li>
<li>• ናይ መሬት ማራገቢ ቁመት ዝተቐየረን ናብ ላዕሊ 8°ን ናብ ታሕቲ 15°ን ዝደገፍ ኣንጽልን ንዝተፈላለየ ምዕራቕ ድላይታት ክሳለማዕ ይኽእል</li>
<li>• 85-ዲግሪ ናይ ምዝውዋር ተግባር ነቲ ኣየር ብትኽክል ናብቲ ዘድልየኩም ቦታ ይቕንዖ</li>
<li>• 18-ሰዓት ሰዓት ቆጻሪ ንምዕራቕ ዑደት ክትመድቡ እንከለኩም ሓይሊ ንምቝጠብ ይሕግዝ</li>
<li>• ናይ ቁጽጽር ፓነል ንምብራት/ምጥፋእ፣ ፍጥነት፣ ምዝውዋር፣ ሰዓት ቆጻሪ ይቈጻጸር</li>
<li>• ናይ በይኑ ደው ዝብል ማራገቢ ንክፍሊ መንበር፣ ክፍሊ ድቃስ፣ ቢሮ ንምጥቃም ይምሰል</li>
<li>• ነዊሕ ኬብል ንምስካር ቀሊል ይገብሮ</li>
<li>• ናይ መሸፈኒ ምእጣቕ፣ ቆልዑ ካብ ምጕዳእ ንምክልኻል ይከላኸል</li>
<li>• ምጥቃም የድሊ</li>
</ul><h3> ዝርዝር መግለጺ:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ሕብሪ: ጸሊም</li>
<li>• ውሕዱ ኣብርሃሪ: ABS, PP</li>
<li>• ልኡኽ መጠን: 17.75""W x 16.5""D x 27.5""/39.25""/51.25""H</li>
<li>• መጠን መሰረት: Φ15.25""</li>
<li>• ናይ ሓይሊ ገመድ ንውሓት: 5.9 ጫማ</li>
<li>• ርሑቕ ቁጽጽር: 13.1 ጫማ</li>
<li>• ድምጺ: 60dB</li>
<li>• ቮልቴጅ: 110-120V/60Hz</li>
<li>• ሓይሊ: 60W</li>
<li>• ባትሪ: (ርሑቕ ቁጽጽር) CR2025 ቁልፊ ባትሪ፣ ባትሪ ኣይምሓዝን እዩ</li>
<li>• ምስክር ወረቐት: CUL/CETL/CSA</li>
<li>• መለለይ ዕቃ: 824-033BK</li>
</ul><h3>ጥቅል ዝሓዘሎ:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x መደወሊ ማራገቢ</li>
<li>• 1 x መምርሒ</li>
</ul>"
PRODUCT,'11053255360679,handle,ti,,,floor-standing-fan-with-remote-control-oscillating-led-screen-stand-up-cooling-fan-tall-pedestal-electric-fan-for-home-bedroom,floor-standing-fan-with-remote-control-oscillating-led-screen-stand-up-cooling-fan-tall-pedestal-electric-fan-for-home-bedroom
PRODUCT,'11053255360679,product_type,ti,,,Home Furnishings,ናይ ገዛ ማሕደሪ ኣቕሑ
PRODUCT,'11053255393447,title,ti,,,"Compact Laundry Dryer Machine, 1300W, 3.22 Cu. Ft. Electric Portable Clothes Dryer with 7 Drying Modes for Apartment or Dorm, White",ንእሽቶ ማሽን ምጽራይ ክዳውንቲ፡ 1300W፡ 3.22 ኩ. ፉ. ኤሌክትሪክ ተንቀሳቓሲ ማሽን ምጽራይ ክዳውንቲ ምስ 7 ዓይነታት ምጽራይ ንኣፓርትመንት ወይ ዶርም፡ ጻዕዳ
PRODUCT,'11053255393447,body_html,ti,,,"<p>Do you ever worry that your clothes won't dry on rainy or drizzly days? Do you want to make some room on your balcony? All of your problems will be solved by this [BRAND NAME] portable dryer for clothes. There are seven modes for selecting clothes based on texture and capacity, making them highly personalised and functional. Furthermore, the small size is ideal for apartments, dorm rooms, and other small spaces. There are three different installation options: stacked, freestanding, and wall-mounted.</p><h3>Features:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 7 modes including extra, bright, mix airing and other three times for selection</li>
<li>• You can stop it anytime by pushing the start/pause button to add more clothes</li>
<li>• 1300W power and 360° powerful turbine drum ensure cloth dried sooner and evenly</li>
<li>• Aside from drying, the portable tumble dryer also has sterilization capabilities</li>
<li>• 13.2lbs capacity(wet clothes) can dry 15 T-shirts and 35 towels at once</li>
<li>• 3 installation modes provide great convenience</li>
<li>• When your clothes are dry, the machine automatically turns off</li>
<li>• Ideal for small space such as laundry room, apartment, dorm, etc.</li>
<li>• 2 layer filter prevent lint build-up for sooner and better drying</li>
<li>• Stainless drum is rust-resistant</li>
<li>• An air vent connector is included</li>
</ul><h3> Specification:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• Color: White</li>
<li>• Material: PCM Colored Steel, Stainless Steel, Plastic</li>
<li>• Overall Dimension: 23.5""L x 20""W x 27.5""H</li>
<li>• Drum Size: Φ22.5"" x 13""H</li>
<li>• Annual Energy Consumption: 231 kWh</li>
<li>• Noise: ≤65db</li>
<li>• Voltage: 120V/60Hz</li>
<li>• Power: 1300W</li>
<li>• Cable Length: 4.9ft</li>
<li>• Certification: ETL/CETL, DOE</li>
<li>• Item Label: 853-025</li>
<li>Note:The wall-mounted bracket is not included</li>
<li>For better drying efficiency, please wring out clothes before using the dryer</li>
</ul><h3>Package Includes:</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x Laundry Dryer</li>
<li>• 1 x Air Vent Connector</li>
<li>• 3 x Screws</li>
<li>• 1 x Manual</li>
</ul>","<p>ከዝናብ ወይ ከረጭረጭ መዓልታት ክዳውንትኩም ከይነቅረቕ ይጭነቑ ኣለኹም ድዩ? ኣብ በረንዳኹም ገለ ቦታ ክትፈጥሩ ትደሊ ዲኹም? እዚ ተንቀሳቓሲ ማዕጸቂዓ ክዳውንቲ [ስም ብራንድ] ንኹሉ ጸገማትኩም መፍትሒ ክህበኩም እዩ። ንክዳውንቲ ብመሰረት ሸቶኦምን ኣቅሮምን ንምምራጽ ሸውዓተ ሞዳላት ኣለዉ፣ እዚ ድማ ኣዝዩ ብሕታዊን ተግባራዊን ይገብሮ። ብዘይካዚ፣ ንኣፓርታማታት፣ ክፍልታት ዶርም፣ ከምኡውን ካልኦት ንኣሽቱ ቦታታት ዝምሰል ንእሽቶ መጠን ኣለዎ። ሰለስተ ዝተፈላለዩ ናይ ምተኻል ኣማራጽታት ኣለዉ፦ ምድራብ፣ ነጻ ምትኻል፣ ከምኡውን ኣብ መንደቕ ምትኻል።</p><h3>ባህርያት፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ንምምራጽ ተወሳኺ፣ ብሩህ፣ ውሁድ ኣየር ምሃብን ካልኦት ሰለስተ ጊዜታትን ጨምሩ 7 ሞዳላት</li>
<li>• ተወሳኺ ክዳውንቲ ንምውሳኽ ነቲ ምድላይ/ምቑማጥ ቁልፊ ብምግፋዕ ኣብ ዝዀነ እዋን ከቋርጹ ትኽእሉ</li>
<li>• 1300W ሓይልን 360° ሓያል ተርባይን ድራምን ክዳውንቲ ብቕልጡፍን ብማዕረን ከም ዝነቅረቑ ይገብሩ</li>
<li>• ካብ ምንቅራቕ ብዘይካ፣ እዚ ተንቀሳቓሲ ማዕጸቂዓ ድማ ናይ ምቕታል ክእለት ኣለዎ</li>
<li>• 13.2 ፓውንድ ኣቅሩ (ረጥብ ክዳውንቲ) ኣብ ሓደ ጊዜ 15 ቲ-ሸርትን 35 ፎጣታትን ከነቅርቕ ይኽእል</li>
<li>• 3 ናይ ምትኻል ሞዳላት ዓቢ ምቾት ይህባ</li>
<li>• ክዳውንትኩም ምስ ነቅረቑ፣ እቲ ማሽን ብቕልጡፍ ይጠፍእ</li>
<li>• ንኣሽቱ ቦታታት ከም ክፍሊ ምጽራይ ክዳውንቲ፣ ኣፓርታማ፣ ዶርም፣ ወዘተ ዝምሰል</li>
<li>• 2 ሽራፍ ፍልተር ንሊንት ከይከማት ይከላኸል፣ ብቕልጡፍን ብዝሓሸን ምንቅራቕ ይሕግዝ</li>
<li>• ስቴይንለስ ድራም ዝገላጥ ኣይኮነን</li>
<li>• ናይ ኣየር መውጻኢ መጋጠሚ ተካቲቱ</li>
</ul><h3> ዝርዝር መግለጺ፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• ሕብሪ፦ ጻዕዳ</li>
<li>• ውሕስነት፦ PCM ሕብሪ ዘለዎ ሓጺን፣ ስቴይንለስ ስቲል፣ ፕላስቲክ</li>
<li>• ልኡኽ መጠን፦ 23.5""ል ርዝመት x 20""ል ወርዲ x 27.5""ል ቁመት</li>
<li>• መጠን ድራም፦ Φ22.5""ል x 13""ል ቁመት</li>
<li>• ዓመታዊ ናይ ሓይሊ ወጻኢ፦ 231 kWh</li>
<li>• ድምጺ፦ ≤65db</li>
<li>• ቮልቴጅ፦ 120V/60Hz</li>
<li>• ሓይሊ፦ 1300W</li>
<li>• ናይ ኬብል ንውሓት፦ 4.9 ጫማ</li>
<li>• ምስክር ወረቐት፦ ETL/CETL, DOE</li>
<li>• መለለይ ዕቃ፦ 853-025</li>
<li>ምልክታ፦ እቲ ኣብ መንደቕ ዝተኸል ብራኬት ኣይተካተተን</li>
<li>ንዝሓሸ ናይ ምንቅራቕ ብቕዓት፣ ነቲ ማዕጸቂዓ ክትጥቀሙ ቅድሚ ምጅማርኩም ክዳውንቲ ኣጽምቅሉ</li>
</ul><h3>ጥቕላል ዝሓዘሉ፦</h3><ul style=""list-style:none;margin-left:15px;"">
<li>• 1 x ማዕጸቂዓ ክዳውንቲ</li>
<li>• 1 x ናይ ኣየር መውጻኢ መጋጠሚ</li>
<li>• 3 x መስኮብ</li>
<li>• 1 x መምርሒ</li>
</ul>"
PRODUCT,'11053255393447,handle,ti,,,compact-laundry-dryer-machine-w-cu-ft-electric-portable-clothes-dryer-with-drying-modes-for-apartment-or-dorm,compact-laundry-dryer-machine-w-cu-ft-electric-portable-clothes-dryer-with-drying-modes-for-apartment-or-dorm
